"","coords","survey","surveyID"
"1053","-165.875,55.375","EBS",3
"1054","-166.875,54.875","EBS",3
"1055","-166.375,55.125","EBS",3
"1056","-166.375,55.375","EBS",3
"1057","-166.875,55.125","EBS",3
"1058","-166.375,54.875","EBS",3
"1059","-165.625,55.125","EBS",3
"1060","-165.875,55.125","EBS",3
"1061","-165.125,54.625","EBS",3
"1062","-7.875,51.625","EVHOE",4
"1063","-7.375,51.625","EVHOE",4
"1064","-8.125,51.625","EVHOE",4
"1065","-7.125,51.875","EVHOE",4
"1066","-5.875,51.875","EVHOE",4
"1067","-6.375,51.625","EVHOE",4
"1068","-6.625,51.875","EVHOE",4
"1069","-5.875,51.625","EVHOE",4
"1070","-10.625,51.125","EVHOE",4
"1071","-10.875,50.875","EVHOE",4
"1072","-11.375,51.125","EVHOE",4
"1073","-10.625,50.625","EVHOE",4
"1074","-10.375,50.875","EVHOE",4
"1075","-11.125,50.625","EVHOE",4
"1076","-10.875,50.625","EVHOE",4
"1077","-10.375,51.125","EVHOE",4
"1078","-9.375,51.375","EVHOE",4
"1079","-9.375,51.125","EVHOE",4
"1080","-9.125,50.875","EVHOE",4
"1081","-9.625,51.125","EVHOE",4
"1082","-9.875,51.125","EVHOE",4
"1083","-9.625,50.875","EVHOE",4
"1084","-8.875,51.125","EVHOE",4
"1085","-9.375,50.875","EVHOE",4
"1086","-9.375,50.625","EVHOE",4
"1087","-9.125,51.375","EVHOE",4
"1088","-6.125,51.375","EVHOE",4
"1089","-6.375,51.125","EVHOE",4
"1090","-6.625,51.125","EVHOE",4
"1091","-7.625,51.375","EVHOE",4
"1092","-6.375,51.375","EVHOE",4
"1093","-6.625,51.375","EVHOE",4
"1094","-6.125,51.125","EVHOE",4
"1095","-10.875,50.125","EVHOE",4
"1096","-10.875,50.375","EVHOE",4
"1097","-11.125,49.875","EVHOE",4
"1098","-9.625,50.125","EVHOE",4
"1099","-10.625,50.375","EVHOE",4
"1100","-10.125,50.375","EVHOE",4
"1101","-9.875,50.625","EVHOE",4
"1102","-9.625,50.625","EVHOE",4
"1103","-9.375,50.375","EVHOE",4
"1104","-10.375,50.125","EVHOE",4
"1105","-9.875,50.875","EVHOE",4
"1106","-10.125,50.625","EVHOE",4
"1107","-10.375,50.625","EVHOE",4
"1108","-10.125,50.125","EVHOE",4
"1109","-8.625,50.375","EVHOE",4
"1110","-8.875,50.625","EVHOE",4
"1111","-8.125,50.375","EVHOE",4
"1112","-7.875,50.625","EVHOE",4
"1113","-8.375,50.125","EVHOE",4
"1114","-8.625,50.625","EVHOE",4
"1115","-8.125,50.625","EVHOE",4
"1116","-8.375,50.875","EVHOE",4
"1117","-8.625,50.875","EVHOE",4
"1118","-7.875,50.375","EVHOE",4
"1119","-8.375,50.375","EVHOE",4
"1120","-8.875,50.875","EVHOE",4
"1121","-11.375,49.625","EVHOE",4
"1122","-11.125,49.375","EVHOE",4
"1123","-11.375,49.375","EVHOE",4
"1124","-10.875,49.625","EVHOE",4
"1125","-11.125,49.625","EVHOE",4
"1126","-9.875,49.375","EVHOE",4
"1127","-10.125,49.875","EVHOE",4
"1128","-10.875,49.875","EVHOE",4
"1129","-10.625,49.875","EVHOE",4
"1130","-9.875,49.625","EVHOE",4
"1131","-10.125,49.625","EVHOE",4
"1132","-10.375,49.875","EVHOE",4
"1133","-10.625,49.625","EVHOE",4
"1134","-10.125,49.375","EVHOE",4
"1135","-9.875,49.875","EVHOE",4
"1136","-10.375,49.625","EVHOE",4
"1137","-8.625,49.375","EVHOE",4
"1138","-9.375,49.875","EVHOE",4
"1139","-9.375,49.625","EVHOE",4
"1140","-9.125,50.125","EVHOE",4
"1141","-9.625,49.875","EVHOE",4
"1142","-9.125,49.875","EVHOE",4
"1143","-8.625,49.875","EVHOE",4
"1144","-8.625,49.625","EVHOE",4
"1145","-8.875,49.625","EVHOE",4
"1146","-8.375,49.625","EVHOE",4
"1147","-8.875,50.125","EVHOE",4
"1148","-9.375,50.125","EVHOE",4
"1149","-7.375,49.625","EVHOE",4
"1150","-8.125,50.125","EVHOE",4
"1151","-7.875,49.625","EVHOE",4
"1152","-8.125,49.875","EVHOE",4
"1153","-7.125,49.875","EVHOE",4
"1154","-10.625,49.125","EVHOE",4
"1155","-10.875,49.125","EVHOE",4
"1156","-10.875,48.875","EVHOE",4
"1157","-10.625,49.375","EVHOE",4
"1158","-11.125,49.125","EVHOE",4
"1159","-10.125,49.125","EVHOE",4
"1160","-8.625,49.125","EVHOE",4
"1161","-9.125,48.625","EVHOE",4
"1162","-9.625,48.875","EVHOE",4
"1163","-9.875,49.125","EVHOE",4
"1164","-9.375,49.375","EVHOE",4
"1165","-9.375,48.625","EVHOE",4
"1166","-9.125,48.875","EVHOE",4
"1167","-9.375,49.125","EVHOE",4
"1168","-9.625,49.125","EVHOE",4
"1169","-8.875,49.125","EVHOE",4
"1170","-8.125,49.125","EVHOE",4
"1171","-8.375,49.375","EVHOE",4
"1172","-7.375,49.125","EVHOE",4
"1173","-7.375,48.875","EVHOE",4
"1174","-8.375,49.125","EVHOE",4
"1175","-7.875,48.875","EVHOE",4
"1176","-8.125,49.375","EVHOE",4
"1177","-7.375,49.375","EVHOE",4
"1178","-8.375,48.875","EVHOE",4
"1179","-9.625,48.375","EVHOE",4
"1180","-9.375,48.375","EVHOE",4
"1181","-9.125,48.375","EVHOE",4
"1182","-9.625,48.125","EVHOE",4
"1183","-10.125,48.625","EVHOE",4
"1184","-9.625,48.625","EVHOE",4
"1185","-8.375,48.375","EVHOE",4
"1186","-8.125,48.375","EVHOE",4
"1187","-7.875,48.625","EVHOE",4
"1188","-8.125,48.875","EVHOE",4
"1189","-8.375,48.625","EVHOE",4
"1190","-8.625,48.875","EVHOE",4
"1191","-8.875,48.375","EVHOE",4
"1192","-8.125,48.125","EVHOE",4
"1193","-8.375,48.125","EVHOE",4
"1194","-7.875,48.125","EVHOE",4
"1195","-8.625,48.625","EVHOE",4
"1196","-7.625,48.125","EVHOE",4
"1197","-7.875,48.375","EVHOE",4
"1198","-7.125,48.125","EVHOE",4
"1199","-6.875,48.375","EVHOE",4
"1200","-6.375,48.375","EVHOE",4
"1201","-7.125,48.625","EVHOE",4
"1202","-7.375,48.625","EVHOE",4
"1203","-7.375,48.375","EVHOE",4
"1204","-6.625,48.375","EVHOE",4
"1205","-6.625,48.125","EVHOE",4
"1206","-6.625,48.625","EVHOE",4
"1207","-7.625,47.875","EVHOE",4
"1208","-7.375,48.125","EVHOE",4
"1209","-6.875,48.125","EVHOE",4
"1210","-7.125,47.625","EVHOE",4
"1211","-7.375,47.875","EVHOE",4
"1212","-7.125,47.875","EVHOE",4
"1213","-6.875,47.625","EVHOE",4
"1214","-6.875,47.875","EVHOE",4
"1215","-6.375,47.375","EVHOE",4
"1216","-6.125,47.625","EVHOE",4
"1217","-5.875,47.875","EVHOE",4
"1218","-5.625,47.375","EVHOE",4
"1219","-6.375,47.875","EVHOE",4
"1220","-6.125,47.875","EVHOE",4
"1221","-5.625,47.625","EVHOE",4
"1222","-5.875,47.625","EVHOE",4
"1223","-6.625,47.875","EVHOE",4
"1224","-6.125,48.125","EVHOE",4
"1225","-5.625,47.875","EVHOE",4
"1226","-4.875,47.625","EVHOE",4
"1227","-5.125,47.625","EVHOE",4
"1228","-4.625,47.375","EVHOE",4
"1229","-4.625,47.875","EVHOE",4
"1230","-4.375,47.625","EVHOE",4
"1231","-4.625,47.625","EVHOE",4
"1232","-4.125,47.625","EVHOE",4
"1233","-4.875,47.875","EVHOE",4
"1234","-5.375,47.625","EVHOE",4
"1235","-5.375,47.375","EVHOE",4
"1236","-5.125,47.125","EVHOE",4
"1237","-5.375,46.875","EVHOE",4
"1238","-4.875,47.375","EVHOE",4
"1239","-4.875,47.125","EVHOE",4
"1240","-4.875,46.875","EVHOE",4
"1241","-4.625,46.875","EVHOE",4
"1242","-5.125,47.375","EVHOE",4
"1243","-5.375,47.125","EVHOE",4
"1244","-5.125,46.875","EVHOE",4
"1245","-5.875,47.375","EVHOE",4
"1246","-4.875,46.625","EVHOE",4
"1247","-5.625,47.125","EVHOE",4
"1248","-3.375,47.125","EVHOE",4
"1249","-4.125,47.125","EVHOE",4
"1250","-3.875,46.875","EVHOE",4
"1251","-3.625,47.125","EVHOE",4
"1252","-4.125,47.375","EVHOE",4
"1253","-3.875,47.375","EVHOE",4
"1254","-3.625,46.625","EVHOE",4
"1255","-4.375,46.875","EVHOE",4
"1256","-3.375,47.375","EVHOE",4
"1257","-4.125,46.875","EVHOE",4
"1258","-4.375,47.125","EVHOE",4
"1259","-4.375,47.375","EVHOE",4
"1260","-3.875,47.125","EVHOE",4
"1261","-3.375,46.875","EVHOE",4
"1262","-3.625,46.875","EVHOE",4
"1263","-3.125,47.125","EVHOE",4
"1264","-2.625,46.875","EVHOE",4
"1265","-2.875,47.375","EVHOE",4
"1266","-2.375,47.125","EVHOE",4
"1267","-2.875,47.125","EVHOE",4
"1268","-2.625,47.375","EVHOE",4
"1269","-2.625,47.125","EVHOE",4
"1270","-4.125,46.125","EVHOE",4
"1271","-4.375,46.375","EVHOE",4
"1272","-4.125,46.375","EVHOE",4
"1273","-3.875,46.625","EVHOE",4
"1274","-3.875,46.375","EVHOE",4
"1275","-4.375,46.625","EVHOE",4
"1276","-4.125,46.625","EVHOE",4
"1277","-4.625,46.625","EVHOE",4
"1278","-3.875,46.125","EVHOE",4
"1279","-4.625,46.375","EVHOE",4
"1280","-3.375,46.125","EVHOE",4
"1281","-2.875,46.375","EVHOE",4
"1282","-3.375,46.375","EVHOE",4
"1283","-3.125,46.375","EVHOE",4
"1284","-2.625,46.625","EVHOE",4
"1285","-2.875,46.625","EVHOE",4
"1286","-2.875,46.125","EVHOE",4
"1287","-2.625,46.125","EVHOE",4
"1288","-3.125,46.875","EVHOE",4
"1289","-3.125,46.125","EVHOE",4
"1290","-3.125,46.625","EVHOE",4
"1291","-2.875,46.875","EVHOE",4
"1292","-2.625,46.375","EVHOE",4
"1293","-3.375,46.625","EVHOE",4
"1294","-2.375,46.375","EVHOE",4
"1295","-1.625,46.125","EVHOE",4
"1296","-1.875,46.125","EVHOE",4
"1297","-2.125,46.625","EVHOE",4
"1298","-1.375,46.375","EVHOE",4
"1299","-1.875,46.375","EVHOE",4
"1300","-2.125,46.375","EVHOE",4
"1301","-1.625,46.375","EVHOE",4
"1302","-3.125,45.375","EVHOE",4
"1303","-3.375,45.625","EVHOE",4
"1304","-3.375,45.875","EVHOE",4
"1305","-3.125,45.875","EVHOE",4
"1306","-3.625,46.125","EVHOE",4
"1307","-3.125,45.625","EVHOE",4
"1308","-3.625,45.875","EVHOE",4
"1309","-2.875,45.625","EVHOE",4
"1310","-3.875,45.875","EVHOE",4
"1311","-2.125,45.375","EVHOE",4
"1312","-2.375,45.375","EVHOE",4
"1313","-2.125,46.125","EVHOE",4
"1314","-2.375,45.875","EVHOE",4
"1315","-2.625,45.625","EVHOE",4
"1316","-1.875,45.625","EVHOE",4
"1317","-1.625,45.625","EVHOE",4
"1318","-2.625,45.875","EVHOE",4
"1319","-1.875,45.875","EVHOE",4
"1320","-2.375,45.625","EVHOE",4
"1321","-1.875,45.375","EVHOE",4
"1322","-2.125,45.875","EVHOE",4
"1323","-2.375,46.125","EVHOE",4
"1324","-2.125,45.625","EVHOE",4
"1325","-2.625,45.375","EVHOE",4
"1326","-2.125,45.125","EVHOE",4
"1327","-2.125,44.875","EVHOE",4
"1328","-3.125,45.125","EVHOE",4
"1329","-2.875,45.375","EVHOE",4
"1330","-2.625,45.125","EVHOE",4
"1331","-3.375,45.375","EVHOE",4
"1332","-2.375,45.125","EVHOE",4
"1333","-2.125,43.875","EVHOE",4
"1334","-1.875,43.875","EVHOE",4
"1335","-2.375,43.625","EVHOE",4
"1336","-2.125,43.625","EVHOE",4
"1337","-2.125,43.375","EVHOE",4
"1338","-2.375,43.375","EVHOE",4
"1339","-1.875,44.125","EVHOE",4
"1340","-2.125,44.375","EVHOE",4
"1341","-2.125,44.625","EVHOE",4
"1342","-1.375,44.125","EVHOE",4
"1343","-1.875,44.375","EVHOE",4
"1344","-1.625,44.625","EVHOE",4
"1345","-1.875,44.625","EVHOE",4
"1346","-1.875,44.875","EVHOE",4
"1347","-1.375,44.375","EVHOE",4
"1348","-1.625,44.125","EVHOE",4
"1349","-2.125,44.125","EVHOE",4
"1350","-1.625,44.375","EVHOE",4
"1351","-1.625,43.875","EVHOE",4
"1352","-1.625,44.875","EVHOE",4
"1353","-1.375,44.625","EVHOE",4
"1354","-1.375,45.125","EVHOE",4
"1355","-1.625,45.125","EVHOE",4
"1356","-1.875,45.125","EVHOE",4
"1357","-1.375,45.375","EVHOE",4
"1358","-1.625,45.375","EVHOE",4
"1359","-1.375,44.875","EVHOE",4
"1360","0.625,50.875","FR-CGFS",5
"1361","0.625,50.625","FR-CGFS",5
"1362","0.375,50.625","FR-CGFS",5
"1363","0.125,50.625","FR-CGFS",5
"1364","-0.125,50.625","FR-CGFS",5
"1365","-0.125,50.875","FR-CGFS",5
"1366","-0.375,50.875","FR-CGFS",5
"1367","-0.375,50.625","FR-CGFS",5
"1368","-0.625,50.375","FR-CGFS",5
"1369","-0.125,50.375","FR-CGFS",5
"1370","-0.125,50.125","FR-CGFS",5
"1371","0.125,50.375","FR-CGFS",5
"1372","0.375,50.375","FR-CGFS",5
"1373","0.125,50.875","FR-CGFS",5
"1374","-0.625,50.625","FR-CGFS",5
"1375","-0.375,50.375","FR-CGFS",5
"1376","1.625,50.875","FR-CGFS",5
"1377","1.375,50.875","FR-CGFS",5
"1378","0.875,50.875","FR-CGFS",5
"1379","0.875,50.625","FR-CGFS",5
"1380","1.125,50.625","FR-CGFS",5
"1381","1.375,50.625","FR-CGFS",5
"1382","1.625,50.375","FR-CGFS",5
"1383","1.625,50.625","FR-CGFS",5
"1384","1.375,50.375","FR-CGFS",5
"1385","1.125,50.375","FR-CGFS",5
"1386","1.375,50.125","FR-CGFS",5
"1387","1.125,51.125","FR-CGFS",5
"1388","1.375,51.125","FR-CGFS",5
"1389","1.125,50.875","FR-CGFS",5
"1390","0.875,50.375","FR-CGFS",5
"1391","-0.125,49.875","FR-CGFS",5
"1392","-0.375,49.875","FR-CGFS",5
"1393","-0.125,49.625","FR-CGFS",5
"1394","-0.375,49.625","FR-CGFS",5
